order_id,customer_name,email,phone,city,state,product_name,category,unit_price,quantity,order_date,status
1274,liam davis,Liam.Davis44@yahoo.com,+13055627658,Dallas,TX,Ballpoint Pens (12pk),Office Supplies,6.49,4,4/28/2024,Shipped
1413,Noah Johnson, Noah.johnson26@company.co,8698612612,Dallas,TX,Wireless Mouse,Electronics,19.99,1,8/1/2024,Shipped
1426,susan anderson,SUSAN.ANDERSON96@YAHOO.COM ,(808) 681-5771,Austin ,TX,USB-C Cable 6ft,Electronics,9.5,1,2023-01-01,delivered
1555,joseph wilson, Joseph.wilson106@company.co,3927306927,New York,NY,Wireless Mouse,Electronics,19.99,2,2023-05-17,delivered
1568,sofia anderson,Sofia.Anderson135@yahoo.com,5098647689,Austin ,TX,wireless mouse,electronics,19.99,2,24-01-2023,shipped
1335,ARJUN KELLY,Arjun.Kelly51@company.co ,959.954.4228,Austin ,TX,Ballpoint Pens (12pk),Office Supplies,6.49,3,2/24/2023,SHIPPED
1068,Olivia Kelly, Olivia.Kelly8@yahoo.com,+12738233803,Dallas,TX,Office Chair,Furniture,129.99,5,12/2/24,Delivered
1042, William Davis ,William.Davis35@outlook.com,6053345915,Houston,TX,Stainless Water Bottle,Fitness,15.75,5,20-07-2024,Cancelled
1101,susan smith,Susan.smith165@company.co ,+12795208033,Philadelphia,PA,Bluetooth Speaker,Electronics,45.0,3,1/4/2024,Delivered
1666, William Gonzalez , William.gonzalez53@company.co,502-767-3085,Austin ,TX,Standing Desk,Furniture,249.0,4,2024-03-27,shipped
1318,LIAM DAVIS,Liam.davis33@gmail.com,+13227835033,Phoenix,AZ,USB-C Cable 6ft,Electronics,9.5,1,2023-08-07,cancelled
1112,fatima martinez,Fatima.martinez126@gmail.com ,502.222.7484,Austin ,TX,Bluetooth Speaker,Electronics,45.0,4,2023-08-06,Delivered
1588,Susan Martinez, Susan.martinez166@company.co,6142216321,new york,ny,Ballpoint Pens (12pk),Office Supplies,6.49,1,11/4/24,Pending
1229,JAMES HERNANDEZ,James.hernandez41@company.co ,,Los Angeles,CA,Yoga  Mat,Fitness,24.0,3,12/26/2024,Shipped
1380,Priya Martinez,PRIYA.MARTINEZ146@COMPANY.CO ,8582311996,Philadelphia,PA,Yoga Mat,Fitness,24.0,2,2024-10-11,SHIPPED
1121,patricia anderson,Patricia.Anderson140@outlook.com,8784171349,new york,ny,Notebook Set,Office Supplies,8.99,2,2023-11-25,shipped
1334,ROBERT WILSON, ROBERT.WILSON167@GMAIL.COM,4496467560,new york,ny,Wireless Mouse,Electronics,19.99,3,10/27/2024,Cancelled
1401,Susan Jones, Susan.Jones70@outlook.com,3862515262,Philadelphia,PA,Yoga  Mat,Fitness,24.0,1,10/24/23,Pending
1367, Joseph Williams ,Joseph.williams105@gmail.com ,4585312899,houston,TX,Wireless Mouse,Electronics,19.99,3,21-01-2023,delivered
1501, Jennifer Chen ,JENNIFER.CHEN49@OUTLOOK.COM ,239.311.8119,Houston,TX,Wireless Mouse,Electronics,19.99,2,8/18/24,Shipped
1487,SUSAN MURPHY,Susan.murphy117@company.co,276.680.5342,Los Angeles,CA,Wireless Mouse,Electronics,19.99,1,12/6/24,SHIPPED
1126, Noah Johnson , Noah.johnson26@company.co,8698612612,Dallas,TX,wireless mouse,electronics,19.99,3,3/13/2023,shipped
1067,FATIMA PATEL,FATIMA.PATEL88@YAHOO.COM,489.302.4180,San Diego,CA,USB-C Cable 6ft,Electronics,9.5,3,2024-01-26,Delivered
1546,david lopez, David.Lopez151@gmail.com,(903) 685-2099,Los Angeles,CA,Standing Desk,Furniture,249.0,5,12/2/23,Pending
1023, Noah Khan ,Noah.Khan39@outlook.com ,,Los Angeles,CA,Ballpoint Pens (12pk),Office Supplies,6.49,4,8/25/2023,Pending
1409,Michael Wilson,MICHAEL.WILSON55@COMPANY.CO ,8218706279,San Diego,CA,Notebook Set,Office Supplies,8.99,1,10/5/2024,shipped
1032, Arjun Jones ,ARJUN.JONES43@GMAIL.COM,330.242.6050,Phoenix,AZ,Ballpoint Pens (12pk),Office Supplies,6.49,5,03-01-2023,Delivered
1120,Michael Garcia,MICHAEL.GARCIA170@COMPANY.CO ,,San Diego,CA,Standing Desk,Furniture,249.0,3,4/14/23,delivered
1094, Sofia Rodriguez ,Sofia.rodriguez123@outlook.com ,4618821153,Philadelphia,PA,wireless mouse,electronics,19.99,3,12/21/2024,Cancelled
1631,ARJUN DAVIS, Arjun.Davis98@gmail.com,3524723330,Dallas,TX,Yoga  Mat,Fitness,24.0,2,11/17/23,Shipped
1524,RICHARD SILVA, RICHARD.SILVA162@YAHOO.COM,207-409-5938,New York,NY,Office Chair,Furniture,129.99,1,2023-01-08,Cancelled
1248,Fatima Anderson, Fatima.Anderson171@outlook.com,,Dallas,TX,wireless mouse,electronics,19.99,3,19-12-2024,Pending
1567,james martinez, James.martinez112@company.co,505-801-9022,Austin ,TX,Standing Desk,Furniture,249.0,4,3/17/23,Cancelled
1114,patricia khan, PATRICIA.KHAN93@COMPANY.CO,+18208104697,Phoenix,AZ,Desk Lamp,Furniture,22.3,1,04-07-2023,Shipped
1159,BARBARA PATEL,Barbara.patel145@gmail.com ,3116629254,San Diego,CA,Notebook Set,Office Supplies,8.99,2,9/10/23,Shipped
1015,joseph rodriguez,JOSEPH.RODRIGUEZ86@YAHOO.COM,,Houston,TX,Ballpoint Pens (12pk),Office Supplies,6.49,2,2023-11-06,Cancelled
1429, Richard Rodriguez ,RICHARD.RODRIGUEZ30@YAHOO.COM,492-633-8973,Philadelphia,PA,Desk Lamp,Furniture,22.3,1,25-08-2023,Shipped
1171,Noah Khan,Noah.Khan39@outlook.com ,,Los Angeles,CA,Wireless Mouse,Electronics,19.99,3,2/10/2024,shipped
1188,jessica brown,JESSICA.BROWN78@YAHOO.COM,,Phoenix,AZ,Standing Desk,Furniture,249.0,3,6/15/2024,Cancelled
1468, Susan Khan ,SUSAN.KHAN42@GMAIL.COM ,3142773442,New York,NY,Desk Lamp,Furniture,22.3,3,2024-05-22,Pending
1589,wei johnson,Wei.johnson178@gmail.com ,862.542.2079,Dallas,TX,Wireless Mouse,Electronics,19.99,1,4/15/2023,Shipped
1142, Fatima Johnson , Fatima.johnson102@yahoo.com,681.731.8245,Los Angeles,CA,wireless mouse,electronics,19.99,4,2024-06-03,Pending
1596,olivia williams, Olivia.Williams6@yahoo.com,(877) 433-5741,New York,NY,Standing Desk,Furniture,249.0,2,07-04-2023,delivered
1400,Priya Martinez,PRIYA.MARTINEZ146@COMPANY.CO ,8582311996,Philadelphia,PA,Wireless Mouse,Electronics,19.99,3,2023-08-03,delivered
1387, David Lopez , David.Lopez151@gmail.com,(903) 685-2099,Los Angeles,CA,Bluetooth Speaker,Electronics,45.0,4,3/22/23,shipped
1075,RICHARD RODRIGUEZ,RICHARD.RODRIGUEZ30@YAHOO.COM,,Philadelphia,PA,Standing Desk,Furniture,249.0,4,08-07-2024,cancelled
1111,Fatima Rodriguez,FATIMA.RODRIGUEZ80@YAHOO.COM ,4512885569,houston,TX,Office Chair,Furniture,129.99,5,1/16/2023,cancelled
1297,NOAH KHAN,Noah.Khan72@gmail.com,,New York,NY,Office Chair,Furniture,129.99,2,02-01-2024,Cancelled
1323, Olivia Brown , OLIVIA.BROWN46@COMPANY.CO,239-681-4644,Phoenix,AZ,Desk Lamp,Furniture,22.3,4,20-09-2024,Pending
1271,William Silva, William.silva101@gmail.com,,Houston,TX,Standing Desk,Furniture,249.0,2,2023-08-26,Delivered
1245,DAVID PATEL,DAVID.PATEL100@GMAIL.COM ,7056482317,San Antonio,TX,Desk Lamp,Furniture,22.3,3,2024-11-26,SHIPPED
1132,BARBARA PATEL,Barbara.patel145@gmail.com ,3116629254,San Diego,CA,Bluetooth Speaker,Electronics,45.0,3,2023-02-01,delivered
1553,Joseph Davis,Joseph.Davis28@gmail.com,,new york,ny,wireless mouse,electronics,19.99,5,2023-09-04,Delivered
1634,SOFIA MILLER,SOFIA.MILLER175@GMAIL.COM,819-687-9214,houston,TX,Office Chair,Furniture,129.99,3,3/15/23,Delivered
1232,SUSAN SMITH,Susan.smith165@company.co ,+12795208033,Philadelphia,PA,Stainless Water Bottle,Fitness,15.75,5,2023-05-15,SHIPPED
1509,PRIYA ANDERSON,PRIYA.ANDERSON60@YAHOO.COM ,7704552988,New York,NY,Yoga  Mat,Fitness,24.0,2,2024-11-11,delivered
1119, Olivia Murphy ,Olivia.murphy23@gmail.com,434.269.1514,New York,NY,Bluetooth Speaker,Electronics,45.0,5,2024-08-16,shipped
1539,elizabeth sharma, ELIZABETH.SHARMA136@COMPANY.CO,299-440-9807,new york,ny,Wireless Mouse,Electronics,19.99,1,1/6/24,cancelled
1569, Richard Rodriguez ,RICHARD.RODRIGUEZ30@YAHOO.COM,492-633-8973,Philadelphia,PA,Stainless Water Bottle,Fitness,15.75,5,05-09-2023,delivered
1601,Robert Davis,Robert.davis109@outlook.com ,6723203522,new york,ny,Notebook Set,Office Supplies,8.99,5,11/22/23,Pending
1425, Joseph Silva , Joseph.Silva36@outlook.com,302-275-9808,San Diego,CA,Bluetooth Speaker,Electronics,45.0,2,8/8/2023,shipped
1218,Noah Johnson,Noah.Johnson127@outlook.com ,9637085689,San Diego,CA,Standing Desk,Furniture,249.0,1,2023-07-02,delivered
1459,Elizabeth Smith, Elizabeth.smith89@gmail.com,(746) 329-5494,Austin ,TX,Yoga  Mat,Fitness,24.0,4,12/15/24,delivered
1577,JOSEPH KHAN,Joseph.khan5@outlook.com,,new york,ny,Stainless Water Bottle,Fitness,15.75,4,1/28/24,delivered
1070,michael lopez, Michael.Lopez169@gmail.com,9448603419,houston,TX,Desk Lamp,Furniture,22.3,2,5/2/23,Cancelled
1477,JAMES MARTINEZ, James.martinez112@company.co,5058019022,Austin ,TX,Ballpoint Pens (12pk),Office Supplies,6.49,1,7/14/2023,cancelled
1529,Fatima Hernandez,Fatima.hernandez116@gmail.com,6503029617,new york,ny,Ballpoint Pens (12pk),Office Supplies,6.49,3,21-01-2024,SHIPPED
1333,Barbara Rodriguez,Barbara.rodriguez82@gmail.com,+14868105526,houston,TX,Ballpoint Pens (12pk),Office Supplies,6.49,5,14-11-2024,Pending
1073, Susan Smith ,Susan.smith165@company.co ,+12795208033,Philadelphia,PA,wireless mouse,electronics,19.99,4,2023-09-24,delivered
1584, Sofia Rodriguez ,Sofia.rodriguez123@outlook.com ,4618821153,Philadelphia,PA,Yoga  Mat,Fitness,24.0,5,27-06-2023,Shipped
1388,JOHN SILVA,John.Silva142@outlook.com,4833483129,New York,NY,wireless mouse,electronics,19.99,4,7/3/23,Pending
1421,robert wilson, ROBERT.WILSON167@GMAIL.COM,+14496467560,new york,ny,Ballpoint Pens (12pk),Office Supplies,6.49,5,2023-12-19,Shipped
1228,Elizabeth Sharma, ELIZABETH.SHARMA136@COMPANY.CO,299-440-9807,new york,ny,Yoga  Mat,Fitness,24.0,4,2023-01-13,Shipped
1109,Olivia Murphy,Olivia.murphy76@gmail.com,,Chicago,IL,Notebook Set,Office Supplies,8.99,5,04-06-2023,shipped
1298,JOSEPH JONES,Joseph.Jones69@gmail.com ,+17462277455,San Diego,CA,Desk Lamp,Furniture,22.3,4,10/20/24,delivered
1431,Noah Murphy, NOAH.MURPHY157@COMPANY.CO,293-964-9691,New York,NY,Office Chair,Furniture,129.99,,2023-09-06,Cancelled
1219, Robert Wilson , ROBERT.WILSON167@GMAIL.COM,4496467560,new york,ny,Ballpoint Pens (12pk),Office Supplies,6.49,4,1/27/23,Pending
1341, Fatima Patel ,FATIMA.PATEL88@YAHOO.COM,489.302.4180,San Diego,CA,Ballpoint Pens (12pk),Office Supplies,6.49,3,2024-04-17,delivered
1230,NOAH MURPHY, NOAH.MURPHY157@COMPANY.CO,2939649691,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,5,2024-04-17,cancelled
1311, Sofia Rodriguez ,SOFIA.RODRIGUEZ40@COMPANY.CO,(700) 457-1832,San Antonio,TX,Office Chair,Furniture,129.99,1,2023-01-12,SHIPPED
1231,Sofia Miller,SOFIA.MILLER175@GMAIL.COM,819-687-9214,houston,TX,Stainless Water Bottle,Fitness,15.75,5,12/9/23,Delivered
1278, Patricia Davis , Patricia.Davis27@company.co,3947498350,Chicago,IL,Desk Lamp,Furniture,22.3,1,26-02-2024,Cancelled
1545,Jessica Williams,Jessica.williams13@company.co,,New York,NY,Stainless Water Bottle,Fitness,15.75,1,28-07-2024,Shipped
1185,RICHARD SILVA, RICHARD.SILVA162@YAHOO.COM,2074095938,New York,NY,wireless mouse,electronics,19.99,1,8/20/2024,Cancelled
1254,WILLIAM ANDERSON,WILLIAM.ANDERSON150@COMPANY.CO ,625.947.2557,Phoenix,AZ,Standing Desk,Furniture,249.0,,9/17/23,Pending
1668,JOSEPH DAVIS,Joseph.Davis28@gmail.com,(653) 763-2604,new york,ny,Office Chair,Furniture,129.99,5,4/2/2023,delivered
1418, Arjun Davis , Arjun.Davis98@gmail.com,3524723330,Dallas,TX,Ballpoint Pens (12pk),Office Supplies,6.49,2,2/21/24,shipped
1491,Priya Anderson,PRIYA.ANDERSON60@YAHOO.COM ,7704552988,New York,NY,Ballpoint Pens (12pk),Office Supplies,6.49,3,5/4/2024,Shipped
1496, David Silva ,DAVID.SILVA148@OUTLOOK.COM ,7997616327,Dallas,TX,wireless mouse,electronics,19.99,5,2/19/24,Delivered
1447,ROBERT DAVIS,Robert.davis37@outlook.com ,+14913618179,houston,TX,Office Chair,Furniture,129.99,2,5/14/23,Pending
1637, Sofia Rodriguez ,SOFIA.RODRIGUEZ40@COMPANY.CO,(700) 457-1832,San Antonio,TX,Yoga  Mat,Fitness,24.0,5,12/24/23,cancelled
1047, Elizabeth Sharma , ELIZABETH.SHARMA136@COMPANY.CO,2994409807,new york,ny,Stainless Water Bottle,Fitness,15.75,5,10/16/2023,delivered
1499, Patricia Kelly ,PATRICIA.KELLY15@OUTLOOK.COM,9684736573,San Antonio,TX,Desk Lamp,Furniture,22.3,2,08-03-2023,cancelled
1115,ROBERT HERNANDEZ,Robert.Hernandez22@yahoo.com,+18027674770,New York,NY,Office Chair,Furniture,129.99,1,12/19/24,SHIPPED
1510, Joseph Martinez , Joseph.martinez125@company.co,5936942747,Chicago,IL,Office Chair,Furniture,129.99,4,27-02-2023,shipped
1397, David Patel , David.patel20@yahoo.com,,San Diego,CA,USB-C Cable 6ft,Electronics,9.5,5,9/3/2023,Cancelled
1518, William Garcia ,William.Garcia158@gmail.com,5199386314,houston,TX,Office Chair,Furniture,129.99,2,2/1/2024,Pending
1596,olivia williams, Olivia.Williams6@yahoo.com,(877) 433-5741,New York,NY,Standing Desk,Furniture,249.0,2,07-04-2023,delivered
1544,richard martinez,Richard.martinez179@gmail.com ,941.872.3463,Houston,TX,Office Chair,Furniture,129.99,,8/19/2023,delivered
1475, William Hernandez ,WILLIAM.HERNANDEZ71@GMAIL.COM,484.970.7906,Phoenix,AZ,Notebook Set,Office Supplies,8.99,3,2023-09-25,shipped
1534,JESSICA MARTINEZ,Jessica.Martinez131@yahoo.com ,(546) 317-8673,Austin ,TX,Stainless Water Bottle,Fitness,15.75,4,17-08-2023,Cancelled
1214,Joseph Williams,Joseph.williams105@gmail.com ,4585312899,houston,TX,Office Chair,Furniture,129.99,1,11/11/2023,Pending
1650,William Williams,WILLIAM.WILLIAMS176@COMPANY.CO ,8613761641,San Antonio,TX,Stainless Water Bottle,Fitness,15.75,4,1/20/24,Delivered
1072,liam martinez,LIAM.MARTINEZ57@YAHOO.COM ,(403) 350-1400,Chicago,IL,Yoga  Mat,Fitness,24.0,2,9/14/2024,cancelled
1360, Liam Khan ,N/A,(804) 632-1520,new york,ny,Yoga Mat,Fitness,24.0,5,2023-01-06,Pending
1624,Fatima Patel,FATIMA.PATEL88@YAHOO.COM,489.302.4180,San Diego,CA,Bluetooth Speaker,Electronics,45.0,4,11/17/23,Delivered
1031,NOAH KHAN,Noah.Khan72@gmail.com,,New York,NY,wireless mouse,electronics,19.99,3,2024-03-21,SHIPPED
1551,Robert Martinez,Robert.Martinez173@outlook.com ,662.238.1932,Philadelphia,PA,USB-C Cable 6ft,Electronics,9.5,2,6/14/2023,shipped
1358,Michael Smith,Michael.smith73@gmail.com,3564443068,San Diego,CA,Ballpoint Pens (12pk),Office Supplies,6.49,2,2024-04-01,Cancelled
1205,William Wilson, William.Wilson130@outlook.com,405.335.9837,Los Angeles,CA,Standing Desk,Furniture,249.0,5,2/26/23,Delivered
1326,FATIMA RODRIGUEZ,FATIMA.RODRIGUEZ80@YAHOO.COM ,4512885569,houston,TX,Wireless Mouse,Electronics,19.99,3,1/15/2024,SHIPPED
1550,fatima davis,Fatima.Davis155@outlook.com,7749851430,Phoenix,AZ,Office Chair,Furniture,129.99,1,2023-05-08,Shipped
1480,BARBARA LOPEZ,Barbara.Lopez121@yahoo.com,3494509702,Phoenix,AZ,Ballpoint Pens (12pk),Office Supplies,6.49,3,11/16/23,Cancelled
1651,David Smith, David.Smith3@yahoo.com,914.632.6574,Los Angeles,CA,Yoga Mat,Fitness,24.0,1,4/24/2024,shipped
1296,patricia anderson,Patricia.Anderson140@outlook.com,(878) 417-1349,new york,ny,Wireless Mouse,Electronics,19.99,1,2023-02-09,cancelled
1201, Susan Kelly ,Susan.kelly34@yahoo.com ,778.735.6183,San Diego,CA,Stainless Water Bottle,Fitness,15.75,4,2024-03-26,Delivered
1575,Priya Martinez,PRIYA.MARTINEZ146@COMPANY.CO ,8582311996,Philadelphia,PA,Ballpoint Pens (12pk),Office Supplies,6.49,3,4/20/2023,Cancelled
1099,jessica smith,Jessica.smith18@yahoo.com,5715144923,new york,ny,Office Chair,Furniture,129.99,5,2024-09-17,Pending
1025,DAVID MARTINEZ,David.Martinez156@company.co,559-206-3972,houston,TX,Yoga  Mat,Fitness,24.0,4,3/28/23,SHIPPED
1560,patricia kelly,PATRICIA.KELLY139@COMPANY.CO,7578606876,houston,TX,Notebook Set,Office Supplies,8.99,5,13-11-2023,shipped
1144, Olivia Williams , Olivia.Williams6@yahoo.com,(877) 433-5741,New York,NY,Yoga Mat,Fitness,24.0,5,01-06-2024,shipped
1275,WEI JOHNSON,Wei.johnson178@gmail.com ,862.542.2079,Dallas,TX,Yoga Mat,Fitness,24.0,5,6/8/2023,shipped
1658,David Wilson,DAVID.WILSON110@YAHOO.COM,6834498483,Philadelphia,PA,USB-C Cable 6ft,Electronics,9.5,4,28-07-2023,SHIPPED
1348, Michael Silva ,Michael.silva128@gmail.com ,,Houston,TX,Notebook Set,Office Supplies,8.99,4,7/16/2024,SHIPPED
1154,William Hernandez,WILLIAM.HERNANDEZ71@GMAIL.COM,484.970.7906,Phoenix,AZ,Office Chair,Furniture,129.99,2,11/10/24,Cancelled
1029,Jessica Smith,Jessica.smith18@yahoo.com,5715144923,new york,ny,USB-C Cable 6ft,Electronics,9.5,3,8/22/2024,SHIPPED
1587,Patricia Williams,Patricia.Williams4@outlook.com ,2995676635,Phoenix,AZ,Standing Desk,Furniture,249.0,2,1/1/23,Cancelled
1279,jennifer sharma, Jennifer.sharma62@outlook.com,,Philadelphia,PA,Stainless Water Bottle,Fitness,15.75,4,2024-08-04,cancelled
1445,Olivia Gonzalez,Olivia.Gonzalez115@gmail.com ,8798673492,Phoenix,AZ,Office Chair,Furniture,129.99,5,12/18/24,Pending
1354,OLIVIA BROWN, OLIVIA.BROWN46@COMPANY.CO,2396814644,Phoenix,AZ,Notebook Set,Office Supplies,8.99,5,2024-07-11,SHIPPED
1615,Robert Davis,Robert.davis109@outlook.com ,6723203522,new york,ny,Ballpoint Pens (12pk),Office Supplies,6.49,2,10-09-2023,Delivered
1386,FATIMA JOHNSON, Fatima.johnson102@yahoo.com,681.731.8245,Los Angeles,CA,Notebook Set,Office Supplies,8.99,4,9/6/24,shipped
1317, Fatima Miller , Fatima.Miller141@yahoo.com,9837674394,new york,ny,USB-C Cable 6ft,Electronics,9.5,5,2024-07-21,shipped
1339, Robert Chen ,Robert.Chen92@outlook.com,9022543485,Dallas,TX,wireless mouse,electronics,19.99,1,13-04-2023,Cancelled
1573,jennifer hernandez,Jennifer.hernandez104@company.co,,Phoenix,AZ,Bluetooth Speaker,Electronics,45.0,2,02-09-2024,shipped
1309, Mary Chen , Mary.chen31@gmail.com,(755) 262-6138,Austin ,TX,Yoga  Mat,Fitness,24.0,4,2023-06-02,Delivered
1024,SOFIA DAVIS, SOFIA.DAVIS63@OUTLOOK.COM,6502795681,Houston,TX,wireless mouse,electronics,19.99,1,13-09-2023,delivered
1137,David Wilson,David.wilson68@company.co,,Philadelphia,PA,Standing Desk,Furniture,249.0,1,09-07-2023,shipped
1267,Elizabeth Anderson,N/A,,new york,ny,Stainless Water Bottle,Fitness,15.75,5,3/9/2024,shipped
1405,wei patel, Wei.patel111@outlook.com,3392715526,Austin ,TX,Wireless Mouse,Electronics,19.99,3,2023-11-11,Pending
1607,Mary Hernandez,Mary.Hernandez10@outlook.com ,+14742674456,Phoenix,AZ,Office Chair,Furniture,129.99,2,12/8/2024,Delivered
1066,DAVID PATEL,DAVID.PATEL100@GMAIL.COM ,+17056482317,San Antonio,TX,Desk Lamp,Furniture,22.3,2,1/10/24,cancelled
1394,JENNIFER WILLIAMS, Jennifer.williams124@company.co,,Philadelphia,PA,Ballpoint Pens (12pk),Office Supplies,6.49,4,3/21/24,cancelled
1643, Joseph Jones ,Joseph.Jones69@gmail.com ,+17462277455,San Diego,CA,USB-C Cable 6ft,Electronics,9.5,4,4/23/2023,Cancelled
1351,Sofia Davis, SOFIA.DAVIS63@OUTLOOK.COM,6502795681,Houston,TX,Bluetooth Speaker,Electronics,45.0,4,2024-12-11,shipped
1540, Michael Jones , Michael.Jones154@outlook.com,693.429.2773,Dallas,TX,Standing Desk,Furniture,249.0,4,22-12-2024,shipped
1308,david kelly, David.Kelly24@company.co,,Philadelphia,PA,Desk Lamp,Furniture,22.3,2,11/10/2024,Shipped
1194,liam martinez,LIAM.MARTINEZ57@YAHOO.COM ,4033501400,Chicago,IL,Standing Desk,Furniture,249.0,3,6/9/24,shipped
1224,DAVID WILSON,DAVID.WILSON110@YAHOO.COM,+16834498483,Philadelphia,PA,Notebook Set,Office Supplies,8.99,4,2023-12-27,cancelled
1654,michael garcia,MICHAEL.GARCIA170@COMPANY.CO ,3569782234,San Diego,CA,Yoga Mat,Fitness,24.0,2,2023-03-15,Cancelled
1483, Sofia Sharma ,Sofia.sharma103@outlook.com,681.556.7690,new york,ny,Office Chair,Furniture,129.99,5,04-08-2023,Cancelled
1106,Noah Hernandez,Noah.hernandez168@gmail.com ,(541) 997-3754,Chicago,IL,Bluetooth Speaker,Electronics,45.0,4,8/19/24,Shipped
1420,jessica brown,JESSICA.BROWN78@YAHOO.COM,,Phoenix,AZ,Office Chair,Furniture,129.99,5,11-01-2023,Shipped
1479, Noah Khan ,Noah.Khan72@gmail.com,,New York,NY,Office Chair,Furniture,129.99,5,18-04-2024,cancelled
1071, Olivia Davis ,Olivia.davis164@company.co,7728846802,San Antonio,TX,Ballpoint Pens (12pk),Office Supplies,6.49,4,7/5/24,SHIPPED
1102,ROBERT MARTINEZ,Robert.Martinez173@outlook.com ,662.238.1932,Philadelphia,PA,Notebook Set,Office Supplies,8.99,5,16-01-2023,cancelled
1332,wei johnson,Wei.johnson178@gmail.com ,862.542.2079,Dallas,TX,USB-C Cable 6ft,Electronics,9.5,2,8/13/2023,Delivered
1222,BARBARA MURPHY, Barbara.Murphy48@gmail.com,609.895.9785,San Antonio,TX,wireless mouse,electronics,19.99,4,2024-04-23,cancelled
1566,Barbara Lopez,Barbara.Lopez121@yahoo.com,3494509702,Phoenix,AZ,Yoga Mat,Fitness,24.0,4,11/17/24,delivered
1041,William Wilson, William.Wilson130@outlook.com,405.335.9837,Los Angeles,CA,Bluetooth Speaker,Electronics,45.0,5,1/5/24,Cancelled
1511,patricia anderson,Patricia.Anderson140@outlook.com,(878) 417-1349,new york,ny,Standing Desk,Furniture,249.0,3,1/21/23,SHIPPED
1334,ROBERT WILSON, ROBERT.WILSON167@GMAIL.COM,4496467560,new york,ny,Wireless Mouse,Electronics,19.99,3,10/27/2024,Cancelled
1640,susan kelly,Susan.kelly34@yahoo.com ,778.735.6183,San Diego,CA,Stainless Water Bottle,Fitness,15.75,4,2/3/23,SHIPPED
1015,joseph rodriguez,N/A,,Houston,TX,Ballpoint Pens (12pk),Office Supplies,6.49,2,2023-11-06,Cancelled
1242,Richard Rodriguez,RICHARD.RODRIGUEZ30@YAHOO.COM,492-633-8973,Philadelphia,PA,Desk Lamp,Furniture,22.3,1,28-12-2023,shipped
1244,DAVID PATEL,DAVID.PATEL100@GMAIL.COM ,7056482317,San Antonio,TX,Desk Lamp,Furniture,22.3,3,2024-11-26,SHIPPED
1056, Jessica Anderson ,JESSICA.ANDERSON84@YAHOO.COM ,2955014630,New York,NY,USB-C Cable 6ft,Electronics,9.5,4,24-01-2024,Delivered
1216,MARY MARTINEZ, Mary.Martinez129@yahoo.com,,Philadelphia,PA,Office Chair,Furniture,129.99,4,11-08-2023,delivered
1523, Noah Khan ,Noah.Khan72@gmail.com,,New York,NY,Yoga  Mat,Fitness,24.0,,7/6/24,SHIPPED
1039,sofia sharma,Sofia.sharma103@outlook.com,681.556.7690,new york,ny,Stainless Water Bottle,Fitness,15.75,1,18-10-2023,delivered
1299, Robert Anderson , ROBERT.ANDERSON58@COMPANY.CO,,Phoenix,AZ,wireless mouse,electronics,19.99,4,09-07-2023,Shipped
1548,jennifer chen,JENNIFER.CHEN49@OUTLOOK.COM ,239.311.8119,Houston,TX,Office Chair,Furniture,129.99,3,9/8/24,SHIPPED
